Fire Number,Incident Name,Fire Start Date,Initial Report Date,Fire Out Date,Region,Zone,County,Municipality,Cause,NFFL Fuel Model,Complex Type,Acreage,Latitude,Longitude,Ownership,State Land Unit Name,Total,Fatalities,Injuries,Homes Lost,Homes Threatened,Other Structures Lost,Other Structures Threatened,Reporting Ranger,Fire Report Method,Railroad Name,Location 1,New York Zip Codes,Counties,NYS Municipal Boundaries
NYS-2008-0207,Boulder Wood Dr,2008-11-22T00:00:00.000,2008-11-22T00:00:00.000,2008-11-22T00:00:00.000,5,5E,WARREN,QUEENSBURY,Debris Burning, 3 - Grass - Heavy,5,2.0,43.40753,-73.62822,Private Property,na,0.00,0,0,0,0,0,0,"Donegan,Evan F",911 Dispatch,,"{'latitude': '43.40753', 'longitude': '-73.62822'}",785,2183,818
NYS-2008-0206,Erwin Hollow SF,2008-11-04T00:00:00.000,2008-11-04T00:00:00.000,2008-11-06T00:00:00.000,8,8A,STEUBEN,ERWIN,Campfire, 9 - Timber - Medium Hardwood Litter,4,3.0,42.17687,-77.10489,State Forest/RF Area,Erwin Hollow,0.00,0,0,0,0,0,0,"Dormer,Patrick G",Other,,"{'latitude': '42.17687', 'longitude': '-77.10489'}",56,2178,36
NYS-2008-0205,Big Field South,2008-10-30T00:00:00.000,2008-11-03T00:00:00.000,2008-11-03T00:00:00.000,1,1A,SUFFOLK,RIVERHEAD,Prescribed Fire, 1 - Grass - Light,4,11.0,40.89740,-72.82392,Wildlife Management Area,Ottis Pike Preserve,0.00,0,0,0,0,0,0,"Thompson,Michael W",Ranger Patrol,,"{'latitude': '40.8974', 'longitude': '-72.82392'}",1607,2179,1017
NYS-2008-0204,Hitchcock Hill Fire,2008-10-20T00:00:00.000,2008-10-20T00:00:00.000,2008-10-23T00:00:00.000,3,3B,PUTNAM,CARMEL,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,4.0,41.41201,-73.74027,Private Property,,0.00,0,0,0,0,0,0,"Baldwin,Benjamin C",911 Dispatch,,"{'latitude': '41.41201', 'longitude': '-73.74027'}",1257,627,103
NYS-2008-0203,Beaver Meadow 3,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,7,7A,CHENANGO,OTSELIC,Incendiary, 8 - Timber - Light Hardwood Litter,4,0.1,42.70834,-75.69164,Private Property,,0.00,0,0,0,0,0,0,"Prunoske,James ",911 Dispatch,,"{'latitude': '42.70834', 'longitude': '-75.69164'}",1375,2037,262
NYS-2008-0202,Beaver Meadow 2,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,7,7A,CHENANGO,SMYRNA,Incendiary, 8 - Timber - Light Hardwood Litter,4,0.1,42.69670,-75.66524,State Forest/RF Area,Beaver Meadow SF,0.00,0,0,0,0,0,0,"McPherson,James ",911 Dispatch,,"{'latitude': '42.6967', 'longitude': '-75.66524'}",1375,2037,254
NYS-2008-0201,Beaver Meadow 1,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,2008-10-13T00:00:00.000,7,7A,CHENANGO,SMYRNA,Incendiary, 8 - Timber - Light Hardwood Litter,4,0.1,42.70475,-75.65232,State Forest/RF Area,Beaver Meadow SF,0.00,0,0,0,0,0,0,"McPherson,James ",911 Dispatch,,"{'latitude': '42.70475', 'longitude': '-75.65232'}",1375,2037,254
NYS-2008-0200,Marsh Pond Fire,2008-09-25T00:00:00.000,2008-10-01T00:00:00.000,2008-10-01T00:00:00.000,7,7A,BROOME,SANFORD,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,42.12181,-75.53826,State Forest/RF Area,Marsh Pond,0.00,0,0,0,0,0,0,"Oldroyd,Jeremy M",911 Dispatch,,"{'latitude': '42.12181', 'longitude': '-75.53826'}",445,2033,940
NYS-2008-0199,stick pond,2008-09-25T00:00:00.000,2008-09-25T00:00:00.000,2008-09-26T00:00:00.000,7,7A,ONONDAGA,LYSANDER,Equipment, 1 - Grass - Light,5,0.2,43.19616,-76.31803,Wildlife Management Area,three rivers,0.00,0,0,0,0,0,0,"Jackson,Scott ",Other,,"{'latitude': '43.19616', 'longitude': '-76.31803'}",346,2132,697
NYS-2008-0198,Rock Street,2008-09-05T00:00:00.000,2008-09-08T00:00:00.000,2008-09-08T00:00:00.000,5,5A,FRANKLIN,FRANKLIN,Miscellaneous, 4 - Brush - Heavy/Volatile,5,2.0,44.30153,-73.94166,Forest Preserve,Saranac Lake Wild Forest,0.00,0,0,0,0,0,0,"Balerno,Jeffrey ",Other,,"{'latitude': '44.30153', 'longitude': '-73.94166'}",275,2084,430
NYS-2008-0196,Paul Smiths,2008-09-05T00:00:00.000,2008-09-05T00:00:00.000,2008-09-11T00:00:00.000,5,5A,FRANKLIN,BRIGHTON,Incendiary,10 - Timber  - Heavy Litter/Downed Fuels,5,9.2,44.43056,-74.23910,Conservation Easement,Paul Smiths College,36.00,0,0,0,0,0,0,"Bassage,Keith ",Ranger Patrol,,"{'latitude': '44.43056', 'longitude': '-74.2391'}",292,621,191
NYS-2008-0195,Ladder Stand Fire,2008-09-03T00:00:00.000,2008-09-03T00:00:00.000,2008-09-05T00:00:00.000,1,1A,SUFFOLK,RIVERHEAD,Prescribed Fire, 6 - Brush - Mixed/Regeneration,4,0.3,40.94606,-72.71281,Unique Area,David A. Sarnoff Preserve,0.00,0,0,0,0,0,0,"Thompson,Michael W",Ranger Patrol,,"{'latitude': '40.94606', 'longitude': '-72.71281'}",1530,2179,1017
NYS-2008-0194,Floodwood,2008-09-01T00:00:00.000,2008-09-01T00:00:00.000,2008-09-02T00:00:00.000,5,5A,FRANKLIN,SANTA CLARA,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,44.32685,-74.40926,Forest Preserve,Saranac Lake WF,0.00,0,0,0,0,0,0,"Harjung,Julie ",Other,,"{'latitude': '44.32685', 'longitude': '-74.40926'}",303,621,179
NYS-2008-0193,Orvis Fire,2008-08-17T00:00:00.000,2008-08-18T00:00:00.000,2008-08-18T00:00:00.000,6,6B,HERKIMER,WEBB,Smoking, 9 - Timber - Medium Hardwood Litter,5,0.1,43.81676,-74.88088,Forest Preserve,Fulton Chain,0.00,0,0,0,0,0,0,"Scanlon,John ",DEC Dispatch,,"{'latitude': '43.81676', 'longitude': '-74.88088'}",544,2088,666
NYS-2008-0192,Sander Fire,2008-08-04T00:00:00.000,2008-08-05T00:00:00.000,2008-08-07T00:00:00.000,5,5E,ESSEX,SCHROON,Debris Burning,10 - Timber  - Heavy Litter/Downed Fuels,5,0.2,43.77605,-73.79886,Private Property,N/A,0.00,0,0,0,0,0,0,"Russell,Edwin ",Landowner,,"{'latitude': '43.77605', 'longitude': '-73.79886'}",148,2084,427
NYS-2008-0191,Blueberry Fire,2008-07-13T00:00:00.000,2008-07-22T00:00:00.000,2008-07-22T00:00:00.000,1,1A,SUFFOLK,BROOKHAVEN,Incendiary, 6 - Brush - Mixed/Regeneration,4,0.2,40.92173,-72.92870,Wildlife Management Area,Rocky Point MRMA,0.00,0,0,0,0,0,0,"Gallagher,Bryan ",Local P.D.,,"{'latitude': '40.92173', 'longitude': '-72.9287'}",1420,2179,1022
NYS-2008-0190,Brush Plains Fire,2008-07-19T00:00:00.000,2008-07-22T00:00:00.000,2008-07-22T00:00:00.000,1,1A,SUFFOLK,BABYLON,Incendiary, 6 - Brush - Mixed/Regeneration,5,0.2,40.76769,-73.30495,Unique Area,Edgewood Oakbrush Plains,0.00,0,0,0,0,0,0,"Thompson,Michael W",911 Dispatch,,"{'latitude': '40.76769', 'longitude': '-73.30495'}",1110,2179,1023
NYS-2008-0189,Camp Site 51,2008-07-12T00:00:00.000,2008-07-12T00:00:00.000,2008-07-12T00:00:00.000,5,5D,HAMILTON,LAKE PLEASANT,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.60617,-74.39150,State Forest/RF Area,Indian Lake,0.00,0,0,0,0,0,0,"Ploss,John ",DEC Dispatch,,"{'latitude': '43.60617', 'longitude': '-74.3915'}",1409,622,865
NYS-2008-0188,Miller Mt.,2008-07-10T00:00:00.000,2008-07-09T00:00:00.000,2008-07-13T00:00:00.000,5,5E,ESSEX,TICONDEROGA,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,0.5,43.91880,-73.43418,Private Property,N/A,0.00,0,0,0,0,1,0,"St. Claire,Mark R",Other,,"{'latitude': '43.9188', 'longitude': '-73.43418'}",154,2084,420
NYS-2008-0187,Coles Island,2008-07-07T00:00:00.000,2008-07-07T00:00:00.000,2008-07-07T00:00:00.000,5,5B,ESSEX,WESTPORT,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,44.14081,-73.42136,Forest Preserve,Lake Champlain Islands,0.00,0,0,0,0,0,0,"Bode,Sarah ",911 Dispatch,,"{'latitude': '44.14081', 'longitude': '-73.42136'}",,2084,419
NYS-2008-0186,Bigelow Fire,2008-07-07T00:00:00.000,2008-07-07T00:00:00.000,2008-07-07T00:00:00.000,7,7A,OSWEGO,ORWELL,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.53794,-75.90251,State Forest/RF Area,Hall Island SF,0.00,0,0,0,0,0,0,"Jackson,Scott ",Ranger Patrol,,"{'latitude': '43.53794', 'longitude': '-75.90251'}",762,2135,241
NYS-2008-0185,Keller,2008-07-06T00:00:00.000,2008-07-06T00:00:00.000,2008-07-07T00:00:00.000,6,6C,HERKIMER,OHIO,Debris Burning,11 - Slash - Light,5,0.3,43.27086,-74.92014,Private Property,,0.00,0,0,0,0,0,0,"Pickett,Adam ",911 Dispatch,,"{'latitude': '43.27086', 'longitude': '-74.92014'}",538,2088,672
NYS-2008-0184,Pathfinder,2008-07-06T00:00:00.000,2008-07-06T00:00:00.000,2008-07-06T00:00:00.000,7,7A,OSWEGO,VOLNEY,Debris Burning,11 - Slash - Light,3,0.2,43.28790,-76.37070,Private Property,,0.00,0,0,0,0,0,0,"Jackson,Scott ",911 Dispatch,,"{'latitude': '43.2879', 'longitude': '-76.3707'}",623,2135,231
NYS-2008-0183,Spread Eagle,2008-06-30T00:00:00.000,2008-07-04T00:00:00.000,2008-07-06T00:00:00.000,5,5C,ESSEX,KEENE,Lightning, 9 - Timber - Medium Hardwood Litter,5,0.1,44.18706,-73.75913,Forest Preserve,Giant Mtn Wilderness,0.00,0,0,0,0,0,0,"Platt,Charles ",Other,,"{'latitude': '44.18706', 'longitude': '-73.75913'}",272,2084,442
NYS-2008-0182,Musclow Fire,2008-06-10T00:00:00.000,2008-06-16T00:00:00.000,2008-06-16T00:00:00.000,6,6B,LEWIS,WATSON,Lightning, 2 - Grass - Understory,5,3.0,43.79390,-75.34149,Private Property,,0.00,0,0,0,0,0,0,"Hubschmitt,Michael ",Sheriff,,"{'latitude': '43.7939', 'longitude': '-75.34149'}",571,623,611
NYS-2008-0181,Steele Road Fire,2008-06-13T00:00:00.000,2008-06-13T00:00:00.000,2008-06-16T00:00:00.000,5,5F,WASHINGTON,SALEM,Lightning, 8 - Timber - Light Hardwood Litter,4,0.5,43.13580,-73.31190,Private Property,,0.00,0,0,0,0,0,0,"Bodnar,Michael J",911 Dispatch,,"{'latitude': '43.1358', 'longitude': '-73.3119'}",151,2184,717
NYS-2008-0180,Rand Mountain,2008-06-12T00:00:00.000,2008-06-12T00:00:00.000,2008-07-04T00:00:00.000,5,5D,HAMILTON,HOPE,Lightning, 8 - Timber - Light Hardwood Litter,5,9.5,43.34260,-74.18443,Forest Preserve,Wilcox Lake WF,97.92,0,0,0,0,0,0,"Perryman,Arthur C",Other,,"{'latitude': '43.3426', 'longitude': '-74.18443'}",1302,622,868
NYS-2008-0179,MacIntyre Brook Fire,2008-06-13T00:00:00.000,2008-06-13T00:00:00.000,2008-06-13T00:00:00.000,5,5C,ESSEX,NORTH ELBA,Campfire, 9 - Timber - Medium Hardwood Litter,5,0.1,44.16575,-73.96933,Wilderness Area,High Peaks,0.00,0,0,0,0,0,0,"Giglinto,James ",Ranger Patrol,,"{'latitude': '44.16575', 'longitude': '-73.96933'}",275,2084,430
NYS-2008-0178,#4 Road,2008-05-28T00:00:00.000,2008-05-28T00:00:00.000,2008-05-28T00:00:00.000,6,6B,LEWIS,WATSON,Incendiary, 1 - Grass - Light,5,0.3,43.85512,-75.22898,Private Property,,0.00,0,0,0,0,0,0,"Hubschmitt,Michael ",911 Dispatch,,"{'latitude': '43.85512', 'longitude': '-75.22898'}",571,623,611
NYS-2008-0177,Snowy Trail Fire,2008-06-02T00:00:00.000,2008-06-02T00:00:00.000,2008-06-06T00:00:00.000,5,5D,HAMILTON,INDIAN LAKE,Miscellaneous, 9 - Timber - Medium Hardwood Litter,5,0.1,43.70963,-74.34781,Forest Preserve,West Canada Wilderness,0.00,0,0,0,0,0,0,"Seifts,John ",DEC Dispatch,,"{'latitude': '43.70963', 'longitude': '-74.34781'}",103,622,867
NYS-2008-0176,Palmer Pond,2008-06-02T00:00:00.000,2008-06-02T00:00:00.000,2008-06-04T00:00:00.000,5,5E,WARREN,CHESTER,Campfire, 8 - Timber - Light Hardwood Litter,5,0.5,43.64521,-73.86786,Forest Preserve,Lake George WF,0.00,0,0,0,0,0,0,"Kabrehl,Charles J",Sheriff,,"{'latitude': '43.64521', 'longitude': '-73.86786'}",804,2183,825
NYS-2008-0175,Rock Pond Fire,2008-05-30T00:00:00.000,2008-05-30T00:00:00.000,2008-06-06T00:00:00.000,5,5D,HAMILTON,WELLS,Smoking, 9 - Timber - Medium Hardwood Litter,5,0.1,43.62932,-74.29859,Forest Preserve,Siamese Pond WMA,0.00,0,0,0,0,0,0,"Eakin,Thomas ",Other,,"{'latitude': '43.62932', 'longitude': '-74.29859'}",20,622,862
NYS-2008-0173,Resivoir Hill,2008-05-25T00:00:00.000,2008-05-30T00:00:00.000,2008-06-02T00:00:00.000,7,7A,CHENANGO,PLYMOUTH,Miscellaneous, 5 - Brush - Continuous but Light,4,0.5,42.58975,-75.63773,Private Property,,0.00,0,0,0,0,0,0,"Prunoske,James ",911 Dispatch,,"{'latitude': '42.58975', 'longitude': '-75.63773'}",446,2037,258
NYS-2008-0172,McMurty Fire,2008-05-29T00:00:00.000,2008-05-29T00:00:00.000,2008-05-30T00:00:00.000,5,5E,ESSEX,CROWN POINT,Equipment, 9 - Timber - Medium Hardwood Litter,5,0.6,43.98944,-73.51523,Private Property,N/A,0.00,0,0,0,0,0,0,"Russell,Edwin ",911 Dispatch,,"{'latitude': '43.98944', 'longitude': '-73.51523'}",220,2084,453
NYS-2008-0171,Gridley Road Fire,2008-05-29T00:00:00.000,2008-05-29T00:00:00.000,2008-05-30T00:00:00.000,4,4B,SCHOHARIE,MIDDLEBURGH,Debris Burning, 9 - Timber - Medium Hardwood Litter,4,2.4,42.34177,-74.19024,Private Property,,0.00,0,1,0,0,0,0,"Edmunds,Thomas R",911 Dispatch,,"{'latitude': '42.34177', 'longitude': '-74.19024'}",114,2087,758
NYS-2008-0170,Linda Court,2008-05-29T00:00:00.000,2008-05-29T00:00:00.000,2008-06-01T00:00:00.000,5,5E,ESSEX,SCHROON,Campfire, 8 - Timber - Light Hardwood Litter,5,0.1,43.84792,-73.76302,Private Property,N/A,0.00,0,0,0,0,0,0,"Russell,Edwin ",911 Dispatch,,"{'latitude': '43.84792', 'longitude': '-73.76302'}",148,2084,427
NYS-2008-0169,Sacanadaga Lake Fire,2008-05-24T00:00:00.000,2008-05-25T00:00:00.000,2008-05-28T00:00:00.000,5,5D,HAMILTON,LAKE PLEASANT,Campfire, 9 - Timber - Medium Hardwood Litter,5,1.0,43.49718,-74.40581,Forest Preserve,Jessup River Wild Forest,0.00,0,0,0,0,0,0,"Seifts,John ",Sheriff,,"{'latitude': '43.49718', 'longitude': '-74.40581'}",1287,622,865
NYS-2008-0167,Reservoir,2008-05-26T00:00:00.000,2008-05-26T00:00:00.000,2008-06-06T00:00:00.000,5,5E,WARREN,QUEENSBURY,Miscellaneous,12 - Slash - Medium,5,9.7,43.32325,-73.75605,Other Not Classified,,0.00,0,0,0,0,0,1,"Donegan,Evan F",911 Dispatch,,"{'latitude': '43.32325', 'longitude': '-73.75605'}",129,2183,819
NYS-2008-0166,Clooky Rd,2008-05-18T00:00:00.000,2008-05-18T00:00:00.000,2008-05-18T00:00:00.000,5,5B,FRANKLIN,DICKINSON,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,1.6,44.68760,-74.51088,Private Property,,0.00,0,0,0,1,0,0,"Gliddi,Thomas ",911 Dispatch,,"{'latitude': '44.6876', 'longitude': '-74.51088'}",222,621,187
NYS-2008-0165,Wincrest,2008-05-17T00:00:00.000,2008-05-17T00:00:00.000,2008-05-18T00:00:00.000,5,5E,WARREN,QUEENSBURY,Children, 8 - Timber - Light Hardwood Litter,5,1.7,43.34270,-73.67812,Private Property,,0.00,0,1,0,1,0,2,"Donegan,Evan F",Landowner,,"{'latitude': '43.3427', 'longitude': '-73.67812'}",785,2183,818
NYS-2008-0164,Water Pump Fire,2008-05-17T00:00:00.000,2008-05-17T00:00:00.000,2008-05-27T00:00:00.000,5,5E,WARREN,THURMAN,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,0.1,43.50500,-74.02600,Private Property,,0.00,0,0,0,1,0,0,"Preston,Stephen L",911 Dispatch,,"{'latitude': '43.505', 'longitude': '-74.026'}",788,2183,816
NYS-2008-0163,Brandy Brook,2008-05-14T00:00:00.000,2008-05-14T00:00:00.000,2008-05-16T00:00:00.000,5,5A,ESSEX,NORTH ELBA,Children, 8 - Timber - Light Hardwood Litter,5,1.0,44.32420,-74.11990,Other Government,,0.00,0,0,0,0,0,0,"Harjung,Julie ",DEC Dispatch,,"{'latitude': '44.3242', 'longitude': '-74.1199'}",303,2084,430
NYS-2008-0162,Walters Fire,2008-05-14T00:00:00.000,2008-05-14T00:00:00.000,2008-05-14T00:00:00.000,4,4A,RENSSELAER,PETERSBURG,Debris Burning, 9 - Timber - Medium Hardwood Litter,5,0.1,42.74498,-73.30870,Private Property,,0.00,0,0,0,0,0,0,"Hess,Joseph C",911 Dispatch,,"{'latitude': '42.74498', 'longitude': '-73.3087'}",1305,2138,118
NYS-2008-0161,Goodnow Flow,2008-05-13T00:00:00.000,2008-05-13T00:00:00.000,2008-05-14T00:00:00.000,5,5E,ESSEX,NEWCOMB,Incendiary, 6 - Brush - Mixed/Regeneration,5,1.2,43.91305,-74.23172,Private Property,,0.00,0,0,0,0,1,0,"Jeffery,Delbert W",911 Dispatch,,"{'latitude': '43.91305', 'longitude': '-74.23172'}",134,2084,438
NYS-2008-0160,Chateaugay Rt 11,2008-05-13T00:00:00.000,2008-05-13T00:00:00.000,2008-05-13T00:00:00.000,5,5B,FRANKLIN,CHATEAUGAY,Miscellaneous, 1 - Grass - Light,5,0.1,44.92331,-74.12402,Private Property,N/A,0.00,0,0,0,0,0,0,"Gliddi,Thomas ",Ranger Patrol,,"{'latitude': '44.92331', 'longitude': '-74.12402'}",213,621,189
NYS-2008-0159,Axle Grease Unit #2,2008-05-13T00:00:00.000,2008-05-13T00:00:00.000,2008-05-13T00:00:00.000,4,4A,ALBANY,COLONIE,Prescribed Fire, 3 - Grass - Heavy,5,0.5,42.73984,-73.88666,Other Government,Albany Pine Bush Preserve,0.00,0,0,0,0,0,0,"Henry,William ",Other,,"{'latitude': '42.73984', 'longitude': '-73.88666'}",72,2030,834
NYS-2008-0157,Cedar River Golf Course,2008-05-11T00:00:00.000,2008-05-11T00:00:00.000,2008-05-11T00:00:00.000,5,5D,HAMILTON,INDIAN LAKE,Miscellaneous, 2 - Grass - Understory,4,1.5,43.78337,-74.30392,Private Property,N/A,0.00,0,0,0,0,1,0,"Scott,Jason S",DEC Dispatch,N/A,"{'latitude': '43.78337', 'longitude': '-74.30392'}",103,622,867
NYS-2008-0156,Cresent Fire,2008-05-11T00:00:00.000,2008-05-11T00:00:00.000,2008-05-11T00:00:00.000,4,4B,DELAWARE,ANDES,Debris Burning, 8 - Timber - Light Hardwood Litter,5,0.2,42.17352,-74.71096,Private Property,,0.00,0,0,0,0,0,0,"Bink,Joseph L",911 Dispatch,,"{'latitude': '42.17352', 'longitude': '-74.71096'}",1626,2039,573
NYS-2008-0155,Rush Woods,2008-05-09T00:00:00.000,2008-05-09T00:00:00.000,2008-05-09T00:00:00.000,8,8A,MONROE,RUSH,Prescribed Fire, 8 - Timber - Light Hardwood Litter,4,1.0,42.96098,-77.67648,Unique Area,Rush Oak Openings Unique Area,0.00,0,0,0,0,0,0,"Meehan,William X",Other,,"{'latitude': '42.96098', 'longitude': '-77.67648'}",401,2093,536
NYS-2008-0154,Green Lake Road,2008-05-07T00:00:00.000,2008-05-07T00:00:00.000,2008-05-07T00:00:00.000,5,5D,FULTON,CAROGA,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,0.3,43.18075,-74.50472,Forest Preserve,Shaker Mt. Wild Forest,0.00,0,0,0,0,0,0,"Perryman,Arthur C",911 Dispatch,,"{'latitude': '43.18075', 'longitude': '-74.50472'}",1157,2085,387
NYS-2008-0153,Howell's,2008-05-07T00:00:00.000,2008-05-07T00:00:00.000,2008-05-09T00:00:00.000,3,3A,SULLIVAN,MAMAKATING,Equipment, 7 - Brush - Understory,4,64.0,41.51923,-74.50189,Private Property,N/A,0.00,0,0,0,0,0,0,"Seeley,Jason J",911 Dispatch,,"{'latitude': '41.51923', 'longitude': '-74.50189'}",1540,2180,653
NYS-2008-0152,B7 Fire Break,2008-05-06T00:00:00.000,2008-05-06T00:00:00.000,2008-05-07T00:00:00.000,1,1A,SUFFOLK,BROOKHAVEN,Prescribed Fire, 3 - Grass - Heavy,4,7.4,40.93067,-72.94668,State Forest/RF Area,Rocky Point,0.00,0,0,0,0,0,0,"Gallagher,Bryan ",Ranger Patrol,,"{'latitude': '40.93067', 'longitude': '-72.94668'}",1314,2179,1022
NYS-2008-0151,Wangum Rd Fire,2008-05-06T00:00:00.000,2008-05-06T00:00:00.000,2008-05-06T00:00:00.000,5,5B,FRANKLIN,MOIRA,Miscellaneous,11 - Slash - Light,5,5.5,44.82258,-74.59423,Private Property,,0.00,0,0,0,0,0,1,"Bassage,Keith ",DEC Dispatch,,"{'latitude': '44.82258', 'longitude': '-74.59423'}",281,621,181
NYS-2008-0150,Axle Grease Unit,2008-05-06T00:00:00.000,2008-05-06T00:00:00.000,2008-05-06T00:00:00.000,4,4A,ALBANY,COLONIE,Prescribed Fire, 1 - Grass - Light,5,1.7,42.73718,-73.88566,Unique Area,Albany Pine Bush Preserve,0.00,0,0,0,0,0,0,"Bink,Joseph L",Other,,"{'latitude': '42.73718', 'longitude': '-73.88566'}",72,2030,834
NYS-2008-0149,Big Flats RX,2008-05-02T00:00:00.000,2008-05-02T00:00:00.000,2008-05-02T00:00:00.000,8,8A,CHEMUNG,BIG FLATS,Prescribed Fire, 3 - Grass - Heavy,4,8.0,42.13100,-76.95612,Other Government,,0.00,0,0,0,0,0,0,"Meehan,William X",Supervisor,,"{'latitude': '42.131', 'longitude': '-76.95612'}",1760,2036,488
NYS-2008-0148,Cameron RX,2008-05-01T00:00:00.000,2008-05-01T00:00:00.000,2008-05-01T00:00:00.000,8,8A,STEUBEN,CAMERON,Prescribed Fire, 2 - Grass - Understory,4,10.0,42.21542,-77.40609,State Forest/RF Area,Cameron State Forest,0.00,0,0,0,0,0,0,"Meehan,William X",Supervisor,,"{'latitude': '42.21542', 'longitude': '-77.40609'}",1765,2178,44
NYS-2008-0145,Brown,2008-04-25T00:00:00.000,2008-04-28T00:00:00.000,2008-04-25T00:00:00.000,8,8A,SCHUYLER,ORANGE,Debris Burning, 1 - Grass - Light,5,1.0,42.34401,-77.06838,Private Property,n/a,0.00,0,0,0,1,0,0,"Meehan,William X",911 Dispatch,,"{'latitude': '42.34401', 'longitude': '-77.06838'}",1761,2143,643
NYS-2008-0144,Honeoye Hill,2008-04-27T00:00:00.000,2008-04-27T00:00:00.000,2008-04-30T00:00:00.000,8,8A,ONTARIO,RICHMOND,Lightning, 8 - Timber - Light Hardwood Litter,4,1.5,42.70133,-77.48600,Private Property,,60.00,0,0,0,0,0,0,"Dormer,Patrick G",911 Dispatch,,"{'latitude': '42.70133', 'longitude': '-77.486'}",241,2133,802
NYS-2008-0143,Stone Rd Fire,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,2008-04-30T00:00:00.000,5,5F,SARATOGA,DAY,Miscellaneous, 8 - Timber - Light Hardwood Litter,5,2.5,43.29631,-74.05537,Private Property,N/A,0.00,0,0,1,1,0,0,"Heare,Suzanne M",911 Dispatch,,"{'latitude': '43.29631', 'longitude': '-74.05537'}",97,2141,1007
NYS-2008-0141,Ulster Heights Fire,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,2008-04-27T00:00:00.000,3,3A,ULSTER,WAWARSING,Children, 9 - Timber - Medium Hardwood Litter,4,1.1,41.75745,-74.42621,Private Property,,0.00,0,2,0,0,0,0,"Miller,Gary W",911 Dispatch,,"{'latitude': '41.75745', 'longitude': '-74.42621'}",252,2182,407
NYS-2008-0140,Black Creek Fire,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,7,7A,OSWEGO,CONSTANTIA,Debris Burning, 8 - Timber - Light Hardwood Litter,4,0.9,43.27490,-75.87313,Private Property,N/A,0.00,0,0,0,0,0,0,"Jackson,Scott ",911 Dispatch,,"{'latitude': '43.2749', 'longitude': '-75.87313'}",360,2135,249
NYS-2008-0137,Orebed,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,2008-04-26T00:00:00.000,5,5B,CLINTON,BLACK BROOK,Debris Burning, 1 - Grass - Light,5,1.0,43.59282,-73.80359,Private Property,,0.00,0,0,0,1,0,0,"Praczkajlo,Robert ",911 Dispatch,,"{'latitude': '43.59282', 'longitude': '-73.80359'}",804,2183,815
NYS-2008-0136,Twist Mt.,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,2008-04-30T00:00:00.000,5,5E,WARREN,LAKE LUZERNE,Debris Burning, 9 - Timber - Medium Hardwood Litter,1,15.2,43.29658,-73.81903,Private Property,,0.00,0,1,0,0,0,0,"Solan,John X",911 Dispatch,,"{'latitude': '43.29658', 'longitude': '-73.81903'}",129,2183,819
NYS-2008-0135,Quarry Rd,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,2008-04-26T00:00:00.000,5,5F,WASHINGTON,SALEM,Miscellaneous, 2 - Grass - Understory,4,3.0,43.18354,-73.32660,Private Property,,0.00,0,0,0,0,0,0,"Schwab,Werner J",911 Dispatch,,"{'latitude': '43.18354', 'longitude': '-73.3266'}",146,2184,717
NYS-2008-0134,Harvey,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,5,5E,WARREN,JOHNSBURG,Smoking, 1 - Grass - Light,5,0.5,43.72836,-74.08485,Private Property,,0.00,0,0,0,10,0,0,"George,Greg ",911 Dispatch,,"{'latitude': '43.72836', 'longitude': '-74.08485'}",137,2183,821
NYS-2008-0133,Bennett,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,7,7A,BROOME,WINDSOR,Debris Burning, 8 - Timber - Light Hardwood Litter,5,1.5,42.11896,-75.75542,Private Property,,0.00,0,0,0,0,0,0,"Oldroyd,Jeremy M",911 Dispatch,,"{'latitude': '42.11896', 'longitude': '-75.75542'}",474,2033,936
NYS-2008-0132,Bateman Fire,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,2008-04-25T00:00:00.000,4,4A,COLUMBIA,HILLSDALE,Debris Burning, 8 - Timber - Light Hardwood Litter,5,1.0,42.25750,-73.53505,Private Property,,0.00,0,0,0,0,0,0,"Hess,Joseph C",911 Dispatch,,"{'latitude': '42.2575', 'longitude': '-73.53505'}",973,619,516
